ticker,sector,high1_date,high1,high2_date,high2,rsi1,rsi2,entry_date,entry_close,exit_date,exit_close,stock_60d_return,spy_entry_close,spy_exit_date,spy_exit_close,spy_60d_return,pair_pnl
NOC,Industrials,2022-10-11,514.56,2023-01-03,547.8,63.24309032146591,55.01241169979462,2023-01-10,495.79,2023-04-06,470.39,-0.051231368119566856,390.58,2023-04-06,409.19,0.04764708894464653,0.09887845706421339
MTD,Healthcare,2022-11-14,1495.07,2023-01-11,1571.965,71.17105210409252,65.34455935209746,2023-01-19,1518.46,2023-04-17,1595.92,0.051012209738814374,388.64,2023-04-17,413.94,0.06509880609304242,0.014086596354228043
EG,Financial Services,2022-11-04,337.5,2023-01-11,361.67,74.26387512538706,66.21847651976088,2023-01-19,344.49,2023-04-17,363.8,0.0560538767453338,388.64,2023-04-17,413.94,0.06509880609304242,0.009044929347708619
A,Healthcare,2022-11-11,149.74,2023-01-12,158.6,68.86845853795138,59.23207224010084,2023-01-20,155.92,2023-04-18,139.0,-0.1085171883016931,395.88,2023-04-18,414.21,0.04630190966959691,0.15481909797129
BA,Industrials,2022-12-21,196.4,2023-03-03,216.12,70.87851641855971,58.65346476268837,2023-03-10,203.07,2023-06-06,207.29,0.02078101147387601,385.91,2023-06-06,428.03,0.10914461921173313,0.08836360773785712
JBL,Technology,2023-01-24,81.62,2023-03-03,85.7,74.37824103295443,67.30411654401004,2023-03-10,81.91,2023-06-06,92.83,0.13331705530460258,385.91,2023-06-06,428.03,0.10914461921173313,-0.024172436092869454
BLDR,Industrials,2023-02-02,85.4,2023-03-06,90.21,82.64587286582282,66.2675678999743,2023-03-13,79.84,2023-06-07,122.32,0.5320641282565128,385.36,2023-06-07,426.55,0.10688706663898695,-0.4251770616175259
APO,Financial Services,2023-01-17,69.96,2023-03-06,73.77,64.29511541956651,56.842724629304286,2023-03-13,58.47,2023-06-07,71.58,0.22421754746023592,385.36,2023-06-07,426.55,0.10688706663898695,-0.11733048082124897
MS,Financial Services,2022-12-13,95.16,2023-03-06,99.2,62.52108834237205,56.78285428449017,2023-03-13,87.99,2023-06-07,86.5,-0.016933742470735202,385.36,2023-06-07,426.55,0.10688706663898695,0.12382080910972215
ORLY,Consumer Cyclical,2025-02-05,90.02,2025-04-15,95.25,75.99669580039165,54.89135298989952,2025-04-23,92.03,2025-07-21,94.15,0.023035966532652496,535.42,2025-07-21,628.77,0.17434910911060486,0.15131314257795236
RSG,Industrials,2025-01-21,217.16,2025-04-15,247.24,69.85670116110747,59.379199943958334,2025-04-23,241.22,2025-07-21,240.04,-0.004891800016582404,535.42,2025-07-21,628.77,0.17434910911060486,0.17924090912718726
DUK,Utilities,2025-02-11,116.81,2025-04-17,123.55,69.58537812537783,58.7546739268457,2025-04-25,119.85,2025-07-23,119.51,-0.0028368794326240065,550.64,2025-07-23,634.21,0.15176885079180602,0.15460573022443003
AEP,Utilities,2025-01-27,103.05,2025-04-17,109.03,79.02758996253145,57.45179023898557,2025-04-25,106.74,2025-07-23,108.89,0.02014240209855722,550.64,2025-07-23,634.21,0.15176885079180602,0.1316264486932488
COR,Healthcare,2025-02-05,262.26,2025-04-21,289.33,64.75762623538927,59.048977985327284,2025-04-28,287.75,2025-07-24,290.45,0.009383145091224954,550.85,2025-07-24,634.42,0.15171099210311323,0.14232784701188828
EXC,Utilities,2025-03-04,45.2,2025-04-30,47.25,64.77101786827791,58.23816467265365,2025-05-07,46.34,2025-08-04,45.17,-0.02524816573154942,561.15,2025-08-04,631.17,0.12477947072975137,0.1500276364613008
CVS,Healthcare,2025-02-13,67.34,2025-05-01,72.51,81.31097458293274,61.14181486933983,2025-05-08,67.85,2025-08-05,63.42,-0.06529108327192323,565.06,2025-08-05,627.97,0.11133330973701927,0.1766243930089425
ORLY,Consumer Cyclical,2025-02-05,90.02,2025-05-02,95.88,75.99669580039165,55.34307800609889,2025-05-09,90.62,2025-08-06,104.44,0.15250496579121608,564.34,2025-08-06,632.78,0.12127440904419307,-0.03123055674702302
BRK-B,Financial Services,2025-03-03,518.77,2025-05-02,542.07,70.4292909635621,60.60554596866793,2025-05-09,513.74,2025-08-06,468.91,-0.08726203916377928,564.34,2025-08-06,632.78,0.12127440904419307,0.20853644820797235
